ID,City,Locality,BHK,Area_SqFt,Price,Price_Per_SqFt,Year
1382,Hyderabad,Jubilee Hills,4,3080,52409280,17016,2023
1383,Hyderabad,Jubilee Hills,1,564,8598180,15245,2023
1384,Hyderabad,Jubilee Hills,4,2252,30685752,13626,2023
1385,Hyderabad,Jubilee Hills,3,1638,28815696,17592,2023
1386,Hyderabad,Jubilee Hills,2,1118,19213948,17186,2023
1387,Hyderabad,Jubilee Hills,4,2288,38406368,16786,2023
1388,Hyderabad,Jubilee Hills,1,583,10042758,17226,2023
1389,Hyderabad,Jubilee Hills,3,2388,42152976,17652,2023
1390,Hyderabad,Jubilee Hills,2,1288,22461432,17439,2023
1391,Hyderabad,Jubilee Hills,4,1856,28420928,15313,2023
1392,Hyderabad,Jubilee Hills,2,1356,21476328,15838,2023
1393,Hyderabad,Jubilee Hills,2,938,14693770,15665,2023
1394,Hyderabad,Jubilee Hills,2,1122,15332130,13665,2023
1395,Hyderabad,Jubilee Hills,3,1866,34254162,18357,2023
1396,Hyderabad,Jubilee Hills,2,1452,26207148,18049,2023
1397,Hyderabad,Jubilee Hills,4,2384,34572768,14502,2023
1398,Hyderabad,Jubilee Hills,3,1206,20457378,16963,2023
1399,Hyderabad,Jubilee Hills,2,1332,23802840,17870,2023
1400,Hyderabad,Jubilee Hills,4,2796,45474144,16264,2023
1401,Hyderabad,Jubilee Hills,2,876,13820652,15777,2023
1402,Hyderabad,Jubilee Hills,2,1058,19423822,18359,2023
1403,Hyderabad,Jubilee Hills,3,2235,38638680,17288,2023
1404,Hyderabad,Jubilee Hills,1,781,12960695,16595,2023
1405,Hyderabad,Jubilee Hills,2,1242,20517840,16520,2023
1406,Hyderabad,Jubilee Hills,3,1257,22296666,17738,2023
1407,Hyderabad,Jubilee Hills,2,956,17534952,18342,2023
1408,Hyderabad,Jubilee Hills,2,812,12557580,15465,2023
1409,Hyderabad,Jubilee Hills,1,692,12167436,17583,2023
1410,Hyderabad,Jubilee Hills,3,1611,26853759,16669,2023
1411,Hyderabad,Jubilee Hills,1,474,7003824,14776,2023
1412,Hyderabad,Jubilee Hills,1,740,11128860,15039,2023
1413,Hyderabad,Jubilee Hills,3,1566,23868972,15242,2023
1414,Hyderabad,Jubilee Hills,3,1554,25546206,16439,2023
1415,Hyderabad,Jubilee Hills,3,1563,27132117,17359,2023
1416,Hyderabad,Jubilee Hills,2,876,12463728,14228,2023
1417,Hyderabad,Jubilee Hills,3,1929,30958521,16049,2023
1418,Hyderabad,Jubilee Hills,1,543,9168012,16884,2023
1419,Hyderabad,Jubilee Hills,4,2612,40963996,15683,2023
1420,Hyderabad,Jubilee Hills,4,1772,30205512,17046,2023
1421,Hyderabad,Jubilee Hills,4,3012,50360640,16720,2023
1422,Hyderabad,Jubilee Hills,4,1980,29644560,14972,2023
1423,Hyderabad,Jubilee Hills,1,751,12647591,16841,2023
1424,Hyderabad,Jubilee Hills,4,1696,26023424,15344,2023
1425,Hyderabad,Jubilee Hills,2,1244,18531868,14897,2023
1426,Hyderabad,Jubilee Hills,1,669,11209095,16755,2023
1427,Hyderabad,Jubilee Hills,2,1214,17874936,14724,2023
1428,Hyderabad,Jubilee Hills,1,630,11221560,17812,2023
1429,Hyderabad,Jubilee Hills,1,704,10296000,14625,2023
1430,Hyderabad,Jubilee Hills,1,750,11175750,14901,2023
1431,Hyderabad,Jubilee Hills,4,2256,35049216,15536,2023
1432,Hyderabad,Jubilee Hills,2,888,13352856,15037,2023
1433,Hyderabad,Jubilee Hills,3,2346,34885020,14870,2023
1434,Hyderabad,Jubilee Hills,4,2724,39650544,14556,2023
1435,Hyderabad,Jubilee Hills,1,667,9606134,14402,2023
1436,Hyderabad,Jubilee Hills,4,1880,30232280,16081,2023
1437,Hyderabad,Jubilee Hills,3,2388,39029472,16344,2023
1438,Hyderabad,HITEC City,4,1844,20977344,11376,2023
1439,Hyderabad,HITEC City,3,1554,15659658,10077,2023
1440,Hyderabad,HITEC City,4,3168,36656928,11571,2023
1441,Hyderabad,HITEC City,4,1936,20566128,10623,2023
1442,Hyderabad,HITEC City,3,1383,13936491,10077,2023
1443,Hyderabad,HITEC City,4,2296,26176696,11401,2023
1444,Hyderabad,HITEC City,4,3000,35400000,11800,2023
1445,Hyderabad,HITEC City,3,1602,14972292,9346,2023
1446,Hyderabad,HITEC City,4,2116,23083444,10909,2023
1447,Hyderabad,HITEC City,4,2956,31546432,10672,2023
1448,Hyderabad,HITEC City,4,2948,30679836,10407,2023
1449,Hyderabad,HITEC City,4,2600,30378400,11684,2023
1450,Hyderabad,HITEC City,2,1074,11775336,10964,2023
1451,Hyderabad,HITEC City,3,2310,27258000,11800,2023
1452,Hyderabad,HITEC City,4,1760,17800640,10114,2023
1453,Hyderabad,HITEC City,3,1743,18644871,10697,2023
1454,Hyderabad,HITEC City,2,1552,14830912,9556,2023
1455,Hyderabad,HITEC City,3,1455,17334870,11914,2023
1456,Hyderabad,HITEC City,1,602,6148226,10213,2023
1457,Hyderabad,HITEC City,1,428,3881960,9070,2023
1458,Hyderabad,HITEC City,3,2202,22332684,10142,2023
1459,Hyderabad,HITEC City,1,449,4786340,10660,2023
1460,Hyderabad,HITEC City,1,443,5150761,11627,2023
1461,Hyderabad,HITEC City,1,753,8554833,11361,2023
1462,Hyderabad,HITEC City,3,1644,17091024,10396,2023
1463,Hyderabad,HITEC City,1,594,6515586,10969,2023
1464,Hyderabad,HITEC City,1,547,6218296,11368,2023
1465,Hyderabad,HITEC City,3,1989,18376371,9239,2023
1466,Hyderabad,HITEC City,2,1184,11928800,10075,2023
1467,Hyderabad,HITEC City,2,1280,13166080,10286,2023
1468,Hyderabad,HITEC City,1,522,5935662,11371,2023
1469,Hyderabad,HITEC City,2,972,11437524,11767,2023
1470,Hyderabad,HITEC City,1,799,9236440,11560,2023
1471,Hyderabad,HITEC City,3,1533,16591659,10823,2023
1472,Hyderabad,HITEC City,1,523,5870152,11224,2023
1473,Hyderabad,HITEC City,2,1530,14037750,9175,2023
1474,Hyderabad,HITEC City,2,1000,9644000,9644,2023
1475,Hyderabad,HITEC City,1,635,7108190,11194,2023
1476,Hyderabad,HITEC City,2,1316,13112624,9964,2023
1477,Hyderabad,HITEC City,4,3200,28588800,8934,2023
1478,Hyderabad,HITEC City,4,2696,27612432,10242,2023
1479,Hyderabad,HITEC City,1,594,7075134,11911,2023
1480,Hyderabad,HITEC City,2,1314,14199084,10806,2023
1481,Hyderabad,HITEC City,4,2084,24837112,11918,2023
1482,Hyderabad,HITEC City,2,1576,18251656,11581,2023
1483,Hyderabad,HITEC City,4,2692,31213740,11595,2023
1484,Hyderabad,HITEC City,2,1222,14490476,11858,2023
1485,Hyderabad,HITEC City,4,2156,19787768,9178,2023
1486,Hyderabad,HITEC City,3,1461,16757670,11470,2023
1487,Hyderabad,HITEC City,3,2028,22717656,11202,2023
1488,Hyderabad,HITEC City,4,3144,31087872,9888,2023
1489,Hyderabad,HITEC City,1,648,6465096,9977,2023
1490,Hyderabad,HITEC City,1,754,8139430,10795,2023
1491,Hyderabad,HITEC City,1,414,4538682,10963,2023
1492,Hyderabad,HITEC City,1,404,4607216,11404,2023
1493,Hyderabad,HITEC City,2,1152,10988928,9539,2023
1494,Hyderabad,HITEC City,2,1436,13646308,9503,2023
1495,Hyderabad,HITEC City,3,1728,18591552,10759,2023
1496,Hyderabad,HITEC City,3,1290,13664970,10593,2023
1497,Hyderabad,HITEC City,3,1215,13851000,11400,2023
1498,Hyderabad,HITEC City,4,2360,25995400,11015,2023
1499,Hyderabad,HITEC City,4,3132,32704344,10442,2023
1500,Hyderabad,HITEC City,3,1263,15113058,11966,2023
1501,Hyderabad,HITEC City,3,1707,19886550,11650,2023
1502,Hyderabad,Gachibowli,1,512,5371392,10491,2023
1503,Hyderabad,Gachibowli,4,2104,21443968,10192,2023
1504,Hyderabad,Gachibowli,2,1100,10402700,9457,2023
1505,Hyderabad,Gachibowli,1,704,6502848,9237,2023
1506,Hyderabad,Gachibowli,1,788,7025020,8915,2023
1507,Hyderabad,Gachibowli,3,1392,13562256,9743,2023
1508,Hyderabad,Gachibowli,4,1936,19292240,9965,2023
1509,Hyderabad,Gachibowli,1,402,4110450,10225,2023
1510,Hyderabad,Gachibowli,4,2600,21834800,8398,2023
1511,Hyderabad,Gachibowli,1,690,7044900,10210,2023
1512,Hyderabad,Gachibowli,4,1828,17850420,9765,2023
1513,Hyderabad,Gachibowli,2,1004,9547036,9509,2023
1514,Hyderabad,Gachibowli,4,1936,16802544,8679,2023
1515,Hyderabad,Gachibowli,3,2298,21690822,9439,2023
1516,Hyderabad,Gachibowli,3,2247,20207271,8993,2023
1517,Hyderabad,Gachibowli,3,1509,16342470,10830,2023
1518,Hyderabad,Gachibowli,4,2880,25159680,8736,2023
1519,Hyderabad,Gachibowli,3,1902,16640598,8749,2023
1520,Hyderabad,Gachibowli,2,1410,14891010,10561,2023
1521,Hyderabad,Gachibowli,1,694,7274508,10482,2023
1522,Hyderabad,Gachibowli,4,2148,20064468,9341,2023
1523,Hyderabad,Gachibowli,2,1494,16138188,10802,2023
1524,Hyderabad,Gachibowli,1,523,5696516,10892,2023
1525,Hyderabad,Gachibowli,4,2656,26854816,10111,2023
1526,Hyderabad,Gachibowli,4,2384,23928208,10037,2023
1527,Hyderabad,Gachibowli,4,2684,23015300,8575,2023
1528,Hyderabad,Gachibowli,4,2448,22494672,9189,2023
1529,Hyderabad,Gachibowli,4,2352,24860640,10570,2023
1530,Hyderabad,Gachibowli,2,1016,10277856,10116,2023
1531,Hyderabad,Gachibowli,1,466,4019250,8625,2023
1532,Hyderabad,Gachibowli,2,980,9470720,9664,2023
1533,Hyderabad,Gachibowli,2,1306,13654230,10455,2023
1534,Hyderabad,Gachibowli,1,422,4183708,9914,2023
1535,Hyderabad,Gachibowli,2,992,9924960,10005,2023
1536,Hyderabad,Gachibowli,3,1368,12141000,8875,2023
1537,Hyderabad,Gachibowli,3,1626,14715300,9050,2023
1538,Hyderabad,Gachibowli,3,2199,20694789,9411,2023
1539,Hyderabad,Gachibowli,4,2716,29156260,10735,2023
1540,Hyderabad,Gachibowli,3,1626,17614458,10833,2023
1541,Hyderabad,Gachibowli,2,1102,8910772,8086,2023
1542,Hyderabad,Gachibowli,1,490,4876480,9952,2023
1543,Hyderabad,Gachibowli,4,1684,14955604,8881,2023
1544,Hyderabad,Gachibowli,2,1544,14300528,9262,2023
1545,Hyderabad,Gachibowli,2,1030,8860060,8602,2023
1546,Hyderabad,Gachibowli,2,990,8321940,8406,2023
1547,Hyderabad,Gachibowli,4,2968,28353304,9553,2023
1548,Hyderabad,Gachibowli,1,478,4251332,8894,2023
1549,Hyderabad,Gachibowli,2,814,8441180,10370,2023
1550,Hyderabad,Gachibowli,1,541,4995594,9234,2023
1551,Hyderabad,Gachibowli,2,1418,11461694,8083,2023
1552,Hyderabad,Gachibowli,2,834,6750396,8094,2023
1553,Hyderabad,Gachibowli,4,1956,17897400,9150,2023
1554,Hyderabad,Gachibowli,2,1530,12972870,8479,2023
1555,Hyderabad,Gachibowli,4,3028,27627472,9124,2023
1556,Hyderabad,Gachibowli,2,1064,10710224,10066,2023
1557,Hyderabad,Gachibowli,3,2154,19329996,8974,2023
1558,Hyderabad,Gachibowli,3,2346,20276478,8643,2023
1559,Hyderabad,Gachibowli,2,906,9061812,10002,2023
1560,Hyderabad,Gachibowli,4,3144,30528240,9710,2023
1561,Hyderabad,Gachibowli,4,1644,15445380,9395,2023
1562,Hyderabad,Gachibowli,3,1497,15640656,10448,2023
1563,Hyderabad,Gachibowli,4,2544,21545136,8469,2023
1564,Hyderabad,Gachibowli,2,898,8009262,8919,2023
1565,Hyderabad,Gachibowli,4,3168,27029376,8532,2023
1566,Hyderabad,Gachibowli,1,432,4207680,9740,2023
1567,Hyderabad,Gachibowli,1,566,5913002,10447,2023
1568,Hyderabad,Gachibowli,4,2392,22082944,9232,2023
1569,Hyderabad,Gachibowli,3,2136,19828488,9283,2023
1570,Hyderabad,Gachibowli,3,1884,19090572,10133,2023
1571,Hyderabad,Gachibowli,4,1964,17591548,8957,2023
1572,Hyderabad,Kukatpally,4,2024,14779248,7302,2023
1573,Hyderabad,Kukatpally,3,1359,9879930,7270,2023
1574,Hyderabad,Kukatpally,1,707,4667614,6602,2023
1575,Hyderabad,Kukatpally,4,2364,16793856,7104,2023
1576,Hyderabad,Kukatpally,2,862,5906424,6852,2023
1577,Hyderabad,Kukatpally,2,1466,10448182,7127,2023
1578,Hyderabad,Kukatpally,3,1725,12347550,7158,2023
1579,Hyderabad,Kukatpally,1,596,3950288,6628,2023
1580,Hyderabad,Kukatpally,2,804,5185800,6450,2023
1581,Hyderabad,Kukatpally,2,1492,8356692,5601,2023
1582,Hyderabad,Kukatpally,1,553,3673579,6643,2023
1583,Hyderabad,Kukatpally,4,1740,11297820,6493,2023
1584,Hyderabad,Kukatpally,2,1008,6797952,6744,2023
1585,Hyderabad,Kukatpally,4,2172,13266576,6108,2023
1586,Hyderabad,Kukatpally,1,668,4068120,6090,2023
1587,Hyderabad,Kukatpally,4,2244,14112516,6289,2023
1588,Hyderabad,Kukatpally,4,3084,19484712,6318,2023
1589,Hyderabad,Kukatpally,3,1284,8089200,6300,2023
1590,Hyderabad,Kukatpally,2,1394,9341194,6701,2023
1591,Hyderabad,Kukatpally,2,1586,8954556,5646,2023
1592,Hyderabad,Kukatpally,4,2516,18344156,7291,2023
1593,Hyderabad,Kukatpally,1,748,4376548,5851,2023
1594,Hyderabad,Kukatpally,2,1036,6621076,6391,2023
1595,Hyderabad,Kukatpally,3,2229,16135731,7239,2023
1596,Hyderabad,Kukatpally,3,2361,16007580,6780,2023
1597,Hyderabad,Kukatpally,1,551,3184229,5779,2023
1598,Hyderabad,Kukatpally,4,1720,11568720,6726,2023
1599,Hyderabad,Kukatpally,2,1264,8739296,6914,2023
1600,Hyderabad,Kukatpally,1,588,3478608,5916,2023
1601,Hyderabad,Kukatpally,1,761,5010424,6584,2023
1602,Hyderabad,Kukatpally,2,1268,7884424,6218,2023
1603,Hyderabad,Kukatpally,2,1122,6397644,5702,2023
1604,Hyderabad,Kukatpally,3,1845,12822750,6950,2023
1605,Hyderabad,Kukatpally,2,1302,9595740,7370,2023
1606,Hyderabad,Kukatpally,2,1164,7797636,6699,2023
1607,Hyderabad,Kukatpally,4,1740,12552360,7214,2023
1608,Hyderabad,Kukatpally,4,2092,15256956,7293,2023
1609,Hyderabad,Kukatpally,1,447,2549241,5703,2023
1610,Hyderabad,Kukatpally,2,1334,7922626,5939,2023
1611,Hyderabad,Kukatpally,4,1812,10357392,5716,2023
1612,Hyderabad,Kukatpally,1,696,4063248,5838,2023
1613,Hyderabad,Kukatpally,1,769,4964664,6456,2023
1614,Hyderabad,Kukatpally,4,1760,10517760,5976,2023
1615,Hyderabad,Kukatpally,3,2274,14887878,6547,2023
1616,Hyderabad,Kukatpally,2,1334,9051190,6785,2023
1617,Hyderabad,Kukatpally,2,1592,9007536,5658,2023
1618,Hyderabad,Kukatpally,1,693,3893967,5619,2023
1619,Hyderabad,Kukatpally,1,445,2518255,5659,2023
1620,Hyderabad,Kukatpally,1,503,3405310,6770,2023
1621,Hyderabad,Kukatpally,3,2271,13485198,5938,2023
1622,Hyderabad,Kukatpally,4,2188,13121436,5997,2023
1623,Hyderabad,Kukatpally,3,2307,15000114,6502,2023
1624,Hyderabad,Kukatpally,2,874,5076192,5808,2023
1625,Hyderabad,Kukatpally,4,3084,19163976,6214,2023
1626,Hyderabad,Kukatpally,1,506,3578432,7072,2023
1627,Hyderabad,Kukatpally,4,1724,12152476,7049,2023
1628,Hyderabad,Kukatpally,4,2892,17265240,5970,2023
1629,Hyderabad,Kukatpally,1,493,3474171,7047,2023
1630,Hyderabad,Kukatpally,1,472,2780080,5890,2023
1631,Hyderabad,Kukatpally,4,1892,13559964,7167,2023
1632,Hyderabad,Kukatpally,4,2376,16572600,6975,2023
1633,Hyderabad,Kukatpally,3,1224,8997624,7351,2023
1634,Hyderabad,Kukatpally,1,509,3086576,6064,2023
1635,Hyderabad,Kukatpally,2,988,7326020,7415,2023
1636,Hyderabad,Kukatpally,3,2052,12742920,6210,2023
1637,Hyderabad,Kukatpally,3,1215,8842770,7278,2023
1638,Hyderabad,Kukatpally,2,1582,11717874,7407,2023
1639,Hyderabad,Kukatpally,1,453,3297387,7279,2023
1640,Hyderabad,Kukatpally,2,818,4975894,6083,2023
1641,Hyderabad,Kukatpally,2,1448,8298488,5731,2023
1642,Hyderabad,Kukatpally,3,2115,12038580,5692,2023
1643,Hyderabad,Kukatpally,3,1701,11308248,6648,2023
1644,Hyderabad,Kukatpally,1,593,4343725,7325,2023
1645,Hyderabad,Kukatpally,3,1770,12076710,6823,2023
1646,Hyderabad,Kukatpally,2,858,4963530,5785,2023
1647,Hyderabad,Kukatpally,4,1764,11076156,6279,2023
1648,Hyderabad,Kukatpally,1,701,5023366,7166,2023
1649,Hyderabad,Kukatpally,4,1884,11972820,6355,2023
1650,Hyderabad,Kukatpally,3,1521,9865206,6486,2023
1651,Hyderabad,Kukatpally,4,1656,9884664,5969,2023
1652,Hyderabad,Kukatpally,1,761,4798105,6305,2023
1653,Hyderabad,Kukatpally,3,1851,12621969,6819,2023
1654,Hyderabad,Kukatpally,4,2988,21618180,7235,2023
1655,Hyderabad,Kukatpally,4,2340,15469740,6611,2023
1656,Hyderabad,Kukatpally,2,948,6460620,6815,2023
1657,Hyderabad,Kukatpally,3,1554,9773106,6289,2023
1658,Hyderabad,Kukatpally,1,442,2996760,6780,2023
1659,Hyderabad,Kukatpally,2,1078,7370286,6837,2023
1660,Hyderabad,Kukatpally,4,1688,12578976,7452,2023
1661,Hyderabad,Kukatpally,2,920,6696680,7279,2023
1662,Hyderabad,Kukatpally,3,1677,12336012,7356,2023
1663,Hyderabad,Kukatpally,3,1530,8603190,5623,2023
1664,Hyderabad,Kukatpally,1,573,3578958,6246,2023
1665,Hyderabad,Kukatpally,4,1840,12738320,6923,2023
1666,Hyderabad,Madhapur,1,598,6452420,10790,2023
1667,Hyderabad,Madhapur,2,978,11988324,12258,2023
1668,Hyderabad,Madhapur,3,1713,19238703,11231,2023
1669,Hyderabad,Madhapur,3,1371,15419637,11247,2023
1670,Hyderabad,Madhapur,2,1502,18025502,12001,2023
1671,Hyderabad,Madhapur,3,1764,20649384,11706,2023
1672,Hyderabad,Madhapur,1,635,7189470,11322,2023
1673,Hyderabad,Madhapur,2,864,9331200,10800,2023
1674,Hyderabad,Madhapur,3,1482,18732480,12640,2023
1675,Hyderabad,Madhapur,4,2688,32401152,12054,2023
1676,Hyderabad,Madhapur,2,1546,17295102,11187,2023
1677,Hyderabad,Madhapur,2,1358,14333690,10555,2023
1678,Hyderabad,Madhapur,3,1413,14555313,10301,2023
1679,Hyderabad,Madhapur,4,2328,25782600,11075,2023
1680,Hyderabad,Madhapur,3,1425,16827825,11809,2023
1681,Hyderabad,Madhapur,2,926,10844386,11711,2023
1682,Hyderabad,Madhapur,1,593,5927628,9996,2023
1683,Hyderabad,Madhapur,4,3032,33300456,10983,2023
1684,Hyderabad,Madhapur,4,2336,28333344,12129,2023
1685,Hyderabad,Madhapur,4,2612,32307828,12369,2023
1686,Hyderabad,Madhapur,3,1857,20859681,11233,2023
1687,Hyderabad,Madhapur,2,854,10419654,12201,2023
1688,Hyderabad,Madhapur,2,1276,12645160,9910,2023
1689,Hyderabad,Madhapur,2,1516,18633156,12291,2023
1690,Hyderabad,Madhapur,3,2100,24355800,11598,2023
1691,Hyderabad,Madhapur,1,461,5585015,12115,2023
1692,Hyderabad,Madhapur,2,872,8812432,10106,2023
1693,Hyderabad,Madhapur,3,1473,14037690,9530,2023
1694,Hyderabad,Madhapur,1,589,6794704,11536,2023
1695,Hyderabad,Madhapur,2,964,10416984,10806,2023
1696,Hyderabad,Madhapur,4,3148,31860908,10121,2023
1697,Hyderabad,Madhapur,1,421,4470178,10618,2023
1698,Hyderabad,Madhapur,1,565,6349470,11238,2023
1699,Hyderabad,Madhapur,2,1386,15481620,11170,2023
1700,Hyderabad,Madhapur,3,1317,15759222,11966,2023
1701,Hyderabad,Madhapur,2,1594,20109904,12616,2023
1702,Hyderabad,Madhapur,2,1374,13893888,10112,2023
1703,Hyderabad,Madhapur,2,1364,16466208,12072,2023
1704,Hyderabad,Madhapur,3,1989,23702913,11917,2023
1705,Hyderabad,Madhapur,4,1708,21170660,12395,2023
1706,Hyderabad,Madhapur,3,1977,23733885,12005,2023
1707,Hyderabad,Madhapur,3,1737,17165034,9882,2023
1708,Hyderabad,Madhapur,3,2208,24332160,11020,2023
1709,Hyderabad,Madhapur,2,1290,15639960,12124,2023
1710,Hyderabad,Madhapur,2,1576,16574792,10517,2023
1711,Hyderabad,Madhapur,2,1300,14376700,11059,2023
1712,Hyderabad,Madhapur,3,2172,23485836,10813,2023
1713,Hyderabad,Madhapur,3,1761,20617788,11708,2023
1714,Hyderabad,Madhapur,3,1644,20142288,12252,2023
1715,Hyderabad,Madhapur,3,1764,20585880,11670,2023
1716,Hyderabad,Madhapur,2,1320,13251480,10039,2023
1717,Hyderabad,Madhapur,1,449,4984798,11102,2023
1718,Hyderabad,Madhapur,2,1558,15623624,10028,2023
1719,Hyderabad,Madhapur,4,2680,25535040,9528,2023
1720,Hyderabad,Madhapur,1,582,5691960,9780,2023
1721,Hyderabad,Madhapur,4,3180,38967720,12254,2023
1722,Hyderabad,Madhapur,2,842,8930252,10606,2023
1723,Hyderabad,Madhapur,4,2056,22605720,10995,2023
1724,Hyderabad,Madhapur,1,789,7911303,10027,2023
1725,Hyderabad,Madhapur,2,1070,12762960,11928,2023
1726,Hyderabad,Madhapur,2,1114,10601938,9517,2023
1727,Hyderabad,Madhapur,4,2344,26395784,11261,2023
1728,Hyderabad,Madhapur,3,1893,20292960,10720,2023
1729,Hyderabad,Madhapur,1,501,5071122,10122,2023
1730,Hyderabad,Madhapur,4,2644,29959164,11331,2023
1731,Hyderabad,Madhapur,2,1364,16755376,12284,2023
1732,Hyderabad,Madhapur,2,1148,14501536,12632,2023
1733,Hyderabad,Madhapur,4,2640,26996640,10226,2023
1734,Hyderabad,Madhapur,3,1740,19790760,11374,2023
1735,Hyderabad,Madhapur,3,1941,20611479,10619,2023
1736,Hyderabad,Madhapur,2,1280,15226880,11896,2023
1737,Hyderabad,Madhapur,1,787,9404650,11950,2023
1738,Hyderabad,Madhapur,2,1242,13665726,11003,2023
1739,Hyderabad,Madhapur,4,2824,27980192,9908,2023
1740,Hyderabad,Madhapur,1,655,6714405,10251,2023
1741,Hyderabad,Madhapur,1,683,7840840,11480,2023
1742,Hyderabad,Madhapur,4,2208,25992576,11772,2023
1743,Hyderabad,Madhapur,3,1224,12874032,10518,2023
1744,Hyderabad,Madhapur,2,1220,12020660,9853,2023
1745,Hyderabad,Madhapur,3,1521,18302193,12033,2023
1746,Hyderabad,Madhapur,2,1478,15480572,10474,2023
1747,Hyderabad,Madhapur,3,1965,19726635,10039,2023
1748,Hyderabad,Madhapur,4,1676,18804720,11220,2023
1749,Hyderabad,Madhapur,1,709,7691941,10849,2023
1750,Hyderabad,Madhapur,3,1791,18463419,10309,2023
1751,Hyderabad,Madhapur,2,1314,13103208,9972,2023
1752,Hyderabad,Madhapur,2,998,11494964,11518,2023
1753,Hyderabad,Madhapur,3,2007,25149717,12531,2023
1754,Hyderabad,Madhapur,4,2528,28508256,11277,2023
1755,Hyderabad,Madhapur,1,444,5501160,12390,2023
1756,Hyderabad,Madhapur,3,1311,15298059,11669,2023
1757,Hyderabad,Madhapur,4,2516,27366532,10877,2023
1758,Hyderabad,Madhapur,2,1526,17785530,11655,2023
1759,Hyderabad,Madhapur,3,1953,21840399,11183,2023
1760,Hyderabad,Madhapur,4,2648,25865664,9768,2023
1761,Hyderabad,Madhapur,4,2944,28936576,9829,2023
1762,Pune,Koregaon Park,4,1820,37923340,20837,2023
1763,Pune,Koregaon Park,2,1394,33738982,24203,2023
1764,Pune,Koregaon Park,2,1222,29865680,24440,2023
1765,Pune,Koregaon Park,3,1542,31085178,20159,2023
1766,Pune,Koregaon Park,2,1086,27138054,24989,2023
1767,Pune,Koregaon Park,4,2540,53266340,20971,2023
1768,Pune,Koregaon Park,1,738,16325298,22121,2023
1769,Pune,Koregaon Park,3,2070,40048290,19347,2023
1770,Pune,Koregaon Park,2,812,16852248,20754,2023
1771,Pune,Koregaon Park,1,437,10090767,23091,2023
1772,Pune,Koregaon Park,3,1710,32977350,19285,2023
1773,Pune,Koregaon Park,1,480,9622560,20047,2023
1774,Pune,Koregaon Park,4,2920,69472640,23792,2023
1775,Pune,Koregaon Park,3,2154,51745542,24023,2023
1776,Pune,Koregaon Park,2,1562,32234994,20637,2023
1777,Pune,Koregaon Park,4,3012,73658460,24455,2023
1778,Pune,Koregaon Park,2,936,22602528,24148,2023
1779,Pune,Koregaon Park,4,3148,58908524,18713,2023
1780,Pune,Koregaon Park,2,1362,33653658,24709,2023
1781,Pune,Koregaon Park,2,1356,34028820,25095,2023
1782,Pune,Koregaon Park,4,2360,52493480,22243,2023
1783,Pune,Koregaon Park,4,1608,39786744,24743,2023
1784,Pune,Koregaon Park,1,545,12925765,23717,2023
1785,Pune,Koregaon Park,2,994,18870096,18984,2023
1786,Pune,Koregaon Park,1,751,15853610,21110,2023
1787,Pune,Koregaon Park,3,2262,52652574,23277,2023
1788,Pune,Koregaon Park,3,1284,24447360,19040,2023
1789,Pune,Koregaon Park,1,674,14805758,21967,2023
1790,Pune,Koregaon Park,3,1530,30783600,20120,2023
1791,Pune,Koregaon Park,4,2672,53223568,19919,2023
1792,Pune,Koregaon Park,3,2178,49087764,22538,2023
1793,Pune,Koregaon Park,1,800,16106400,20133,2023
1794,Pune,Koregaon Park,1,755,15860285,21007,2023
1795,Pune,Koregaon Park,1,774,18209898,23527,2023
1796,Pune,Koregaon Park,4,1760,43834560,24906,2023
1797,Pune,Koregaon Park,3,1497,30308262,20246,2023
1798,Pune,Koregaon Park,2,948,20888232,22034,2023
1799,Pune,Koregaon Park,3,2184,49238280,22545,2023
1800,Pune,Koregaon Park,1,741,18733962,25282,2023
1801,Pune,Koregaon Park,4,2896,66857056,23086,2023
1802,Pune,Koregaon Park,4,2260,48477000,21450,2023
1803,Pune,Koregaon Park,4,3164,70041468,22137,2023
1804,Pune,Koregaon Park,2,1254,25161510,20065,2023
1805,Pune,Koregaon Park,2,1118,21063120,18840,2023
1806,Pune,Koregaon Park,2,878,20673388,23546,2023
1807,Pune,Koregaon Park,4,2976,74825568,25143,2023
1808,Pune,Koregaon Park,3,2124,52271640,24610,2023
1809,Pune,Koregaon Park,3,1644,40465416,24614,2023
1810,Pune,Koregaon Park,3,2376,55467720,23345,2023
1811,Pune,Koregaon Park,3,1704,40608024,23831,2023
1812,Pune,Koregaon Park,2,1186,29999870,25295,2023
1813,Pune,Koregaon Park,1,548,12891152,23524,2023
1814,Pune,Koregaon Park,3,1695,33227085,19603,2023
1815,Pune,Koregaon Park,1,721,15102066,20946,2023
1816,Pune,Koregaon Park,4,2404,53190904,22126,2023
1817,Pune,Koregaon Park,3,1437,34717920,24160,2023
1818,Pune,Koregaon Park,1,786,18545670,23595,2023
1819,Pune,Koregaon Park,4,1840,40732080,22137,2023
1820,Pune,Koregaon Park,2,1370,29011120,21176,2023
1821,Pune,Koregaon Park,4,3180,60197400,18930,2023
1822,Pune,Koregaon Park,2,984,21515160,21865,2023
1823,Pune,Koregaon Park,3,1491,32791563,21993,2023
1824,Pune,Koregaon Park,1,463,9281761,20047,2023
1825,Pune,Koregaon Park,3,1866,46140582,24727,2023
1826,Pune,Koregaon Park,2,828,20194092,24389,2023
1827,Pune,Koregaon Park,4,3084,58629924,19011,2023
